X-Axis,statusabsTime,statuscmdId,statusfx,statusfy,statusfz,statusrelTime,statusx,statusy,statusz
213.0000000000,1572533393.961,3403.000000000,-13.86729300000,-0.8435200000000,-34.55030800000,1093.527000000,279.2100219727,-257.2000427246,-90.00000762939
214.0000000000,1572533394.039,3403.000000000,-13.91568700000,-0.7907210000000,-34.55782800000,1093.605000000,279.2100219727,-257.2000427246,-90.00000762939
215.0000000000,1572533394.114,3403.000000000,-13.88733400000,-0.8093880000000,-34.55152800000,1093.680000000,279.2100219727,-257.2000427246,-90.00000762939
216.0000000000,1572533394.197,3403.000000000,-13.88283200000,-0.8253200000000,-34.55410800000,1093.763000000,279.2100219727,-257.2000427246,-90.00000762939
217.0000000000,1572533394.285,3403.000000000,-13.89886100000,-0.7755480000000,-34.55641600000,1093.851000000,279.2100219727,-257.2000427246,-90.00000762939
218.0000000000,1572533394.365,3403.000000000,-13.91856700000,-0.8108460000000,-34.55890800000,1093.931000000,279.2100219727,-257.2000427246,-90.00000762939
219.0000000000,1572533394.443,3403.000000000,-13.86815600000,-0.8392780000000,-34.55730400000,1094.009000000,279.2100219727,-257.2000427246,-90.00000762939
220.0000000000,1572533394.523,3404.000000000,-13.91858700000,-0.8008190000000,-34.56287200000,1094.089000000,279.2100219727,-257.2000427246,-90.02126312256
221.0000000000,1572533394.599,3404.000000000,-13.86471700000,-0.8286170000000,-34.55786000000,1094.165000000,279.2099914551,-257.2000122070,-91.19750976563
222.0000000000,1572533394.700,3404.000000000,-13.91651200000,-0.8064060000000,-34.56295600000,1094.266000000,279.2100219727,-257.2000732422,-93.11346435547
223.0000000000,1572533394.786,3404.000000000,-13.90293000000,-0.7899570000000,-34.53878800000,1094.352000000,279.2099914551,-257.2000427246,-94.86976623535
224.0000000000,1572533394.867,3404.000000000,-13.89808300000,-0.8263300000000,-34.56500800000,1094.433000000,279.2099914551,-257.2000427246,-96.46641540527
225.0000000000,1572533394.970,3404.000000000,-13.91384700000,-0.8322190000000,-34.54426400000,1094.536000000,279.2099914551,-257.2000732422,-98.54203796387
226.0000000000,1572533395.046,3404.000000000,-13.88101600000,-0.8227610000000,-34.57676000000,1094.612000000,279.2099609375,-257.2000427246,-100.1386566162
227.0000000000,1572533395.123,3404.000000000,-13.92378400000,-0.8120120000000,-34.56239600000,1094.689000000,279.2099609375,-257.1999816895,-101.5756378174
228.0000000000,1572533395.200,3404.000000000,-13.87259700000,-0.8240540000000,-34.50651600000,1094.766000000,279.2099609375,-257.1999816895,-103.1723175049
229.0000000000,1572533395.293,3404.000000000,-13.94767600000,-0.8660600000000,-34.54068000000,1094.859000000,279.2099914551,-257.2000427246,-104.9285583496
230.0000000000,1572533395.370,3404.000000000,-13.88411400000,-0.8032110000000,-34.59034800000,1094.936000000,279.2099609375,-257.2000122070,-106.5252075195
231.0000000000,1572533395.580,3404.000000000,-13.88082500000,-0.8582860000000,-34.55221200000,1095.146000000,279.2099304199,-257.2000122070,-108.1218872070
232.0000000000,1572533395.659,3405.000000000,-13.86828600000,-0.8195930000000,-34.56778800000,1095.225000000,279.2099304199,-257.1999816895,-109.0000381470
233.0000000000,1572533395.740,3405.000000000,-13.89811800000,-0.8153620000000,-34.56105600000,1095.306000000,279.2099304199,-257.1999816895,-109.0000381470
234.0000000000,1572533395.816,3405.000000000,-13.89511300000,-0.8133500000000,-34.55202400000,1095.382000000,279.2099304199,-257.1999816895,-109.0000381470
235.0000000000,1572533395.898,3405.000000000,-13.91315900000,-0.8393880000000,-34.54209600000,1095.464000000,279.2099304199,-257.1999816895,-109.0000381470
236.0000000000,1572533395.975,3405.000000000,-13.89075600000,-0.8305600000000,-34.56704800000,1095.541000000,279.2099304199,-257.1999816895,-109.0000381470
237.0000000000,1572533396.053,3405.000000000,-13.92947600000,-0.8442310000000,-34.56380400000,1095.619000000,279.2099304199,-257.1999816895,-109.0000381470
238.0000000000,1572533396.128,3405.000000000,-13.85603700000,-0.8424690000000,-34.54448000000,1095.694000000,279.2099304199,-257.1999816895,-109.0000381470
239.0000000000,1572533396.206,3405.000000000,-13.91625900000,-0.7895830000000,-34.54427200000,1095.772000000,279.2099304199,-257.1999816895,-109.0000381470
240.0000000000,1572533396.282,3405.000000000,-13.92512300000,-0.8213670000000,-34.56688400000,1095.848000000,279.2099304199,-257.1999816895,-109.0000381470
241.0000000000,1572533396.360,3405.000000000,-13.91237100000,-0.8219240000000,-34.54512000000,1095.926000000,279.2099304199,-257.1999816895,-109.0000381470
242.0000000000,1572533396.438,3405.000000000,-13.91565200000,-0.8097880000000,-34.56352000000,1096.004000000,279.2099304199,-257.1999816895,-109.0000381470
